Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,502.5,512.0,502.0,507.7250061035156,430.38726806640625,1825826
2019-07-30,507.5,513.6749877929688,505.3999938964844,511.79998779296875,433.8415832519531,2134474
2019-07-31,511.25,518.9500122070312,501.4750061035156,517.2750244140625,438.4826965332031,3714036
2019-08-01,514.5750122070312,521.2249755859375,507.54998779296875,510.7749938964844,432.9727783203125,3490012
2019-08-02,508.5,508.95001220703125,496.5,505.25,428.28936767578125,3544858
2019-08-05,501.70001220703125,508.5,498.54998779296875,505.54998779296875,428.5435791015625,2687280
2019-08-06,505.54998779296875,518.5,501.6000061035156,512.0999755859375,434.09588623046875,3174832
2019-08-07,512.5750122070312,522.9500122070312,508.2250061035156,511.32501220703125,433.4389343261719,3967844
2019-08-08,517.9749755859375,547.5,514.0250244140625,544.125,461.2427978515625,12493298
2019-08-09,542.4000244140625,551.2249755859375,538.9000244140625,543.1500244140625,460.416259765625,5645698
2019-08-13,545.9500122070312,545.9500122070312,533.6749877929688,536.25,454.5674743652344,2507610
2019-08-14,534.5750122070312,541.7000122070312,528.7249755859375,538.0750122070312,456.96649169921875,2803920
2019-08-16,538.4500122070312,538.4500122070312,525.25,531.375,451.2763977050781,3108220
2019-08-19,532.7999877929688,538.9749755859375,528.8250122070312,532.0250244140625,451.82855224609375,1682212
2019-08-20,533.9500122070312,545.4000244140625,532.5499877929688,542.0,460.2998352050781,4282308
2019-08-21,541.4749755859375,541.7750244140625,533.0250244140625,535.0750122070312,454.4186706542969,2555246
2019-08-22,535.25,543.1749877929688,528.0250244140625,539.4500122070312,458.1341857910156,2580980
2019-08-23,539.5,548.7249755859375,538.7999877929688,543.5,461.5737609863281,3319154
2019-08-26,545.7999877929688,548.0,531.8250122070312,546.4249877929688,464.0578308105469,2314884
2019-08-27,549.5,550.0,531.9000244140625,546.5499877929688,464.1639404296875,6604388
2019-08-28,548.5,565.0,546.1500244140625,561.9749755859375,477.2638244628906,6985284
2019-08-29,556.5,562.8499755859375,555.0,558.875,474.631103515625,2948038
2019-08-30,557.8499755859375,557.9000244140625,541.5999755859375,550.1749877929688,467.2425231933594,6738070
2019-09-03,553.5,565.2999877929688,551.4249877929688,554.1749877929688,470.6396484375,4086894
2019-09-04,556.1749877929688,564.25,551.9500122070312,562.8250122070312,477.98565673828125,2425690
2019-09-05,562.7249755859375,562.7249755859375,551.875,555.9749755859375,472.168212890625,2775294
2019-09-06,557.75,560.5750122070312,548.4749755859375,550.2000122070312,467.2637023925781,2075686
2019-09-09,551.0,551.0,540.5,542.2000122070312,460.4696960449219,3521728
2019-09-11,544.0,547.0,526.2999877929688,528.8499755859375,449.13201904296875,5325506
2019-09-12,528.5,532.2249755859375,524.0,527.4500122070312,447.94305419921875,4064734
2019-09-13,527.4500122070312,535.0,526.9500122070312,534.25,453.718017578125,3091588
2019-09-16,535.0,539.4749755859375,528.5,534.9500122070312,454.31243896484375,3888868
2019-09-17,534.5,534.5,523.2750244140625,527.9249877929688,448.346435546875,3815108
2019-09-18,529.8250122070312,533.4749755859375,525.3250122070312,529.2249755859375,449.4504699707031,2572672
2019-09-19,529.0,529.0,516.125,524.7750244140625,445.67138671875,3762272
2019-09-20,526.0,531.7750244140625,518.6500244140625,524.5499877929688,445.48016357421875,5736082
2019-09-23,531.5,531.5,508.5,516.4500122070312,438.6011962890625,4733492
2019-09-24,511.6000061035156,525.8499755859375,511.5,523.7000122070312,444.75823974609375,5614452
2019-09-25,524.75,531.0,522.0999755859375,526.9249877929688,447.4971618652344,4312820
2019-09-26,527.0,527.7750244140625,516.625,522.5750122070312,443.802978515625,6062076
2019-09-27,522.75,526.7999877929688,517.0499877929688,520.5250244140625,442.0619812011719,4458334
2019-09-30,522.0,548.25,521.5250244140625,540.2999877929688,458.85601806640625,8559586
2019-10-01,540.5,540.5,526.5999755859375,529.7750244140625,449.9176330566406,4190696
2019-10-03,529.0,545.0,527.0750122070312,538.4000244140625,457.2424621582031,3435302
2019-10-04,538.0,540.9000244140625,532.3250122070312,539.5499877929688,458.2191467285156,2694188
2019-10-07,542.875,545.5,534.4500122070312,537.2000122070312,456.2233581542969,1910498
2019-10-09,535.0250244140625,536.9749755859375,520.0750122070312,525.5499877929688,446.329345703125,3750540
2019-10-10,525.5250244140625,533.0499877929688,520.7000122070312,531.75,451.5948791503906,2707552
2019-10-11,525.0,545.0,524.0,539.75,458.38897705078125,4312780
2019-10-14,541.2000122070312,549.9000244140625,537.0,543.4000244140625,461.4887390136719,2781204
2019-10-15,544.5499877929688,549.5750122070312,539.7249755859375,542.25,460.5121765136719,3002070
2019-10-16,544.5,553.5,541.5499877929688,550.4500122070312,467.4760437011719,3018788
2019-10-17,550.0,551.0999755859375,542.2750244140625,546.5250244140625,464.1426696777344,1552278
2019-10-18,547.4749755859375,552.7249755859375,544.2000122070312,547.75,465.18304443359375,1647630
2019-10-22,545.0999755859375,547.9500122070312,525.75,532.2249755859375,451.998291015625,5502486
2019-10-23,535.0,551.9749755859375,534.0,547.5750122070312,465.034423828125,7829074
2019-10-24,577.5499877929688,579.5,555.25,559.5250244140625,475.18310546875,13502160
2019-10-25,560.5,568.625,549.0499877929688,567.0250244140625,481.5526428222656,4587220
2019-10-27,569.0,569.8250122070312,562.5499877929688,565.25,480.0451965332031,303910
2019-10-29,565.4500122070312,572.9249877929688,563.9749755859375,569.875,483.9729919433594,3218206
2019-10-30,575.0,575.0,569.0999755859375,573.375,486.9452819824219,2441752
2019-10-31,572.875,585.0,569.2750244140625,581.375,494.6021728515625,5848998
2019-11-01,579.4500122070312,583.5,571.7000122070312,576.0,490.0294189453125,2131710
2019-11-04,580.0250244140625,583.1500244140625,576.0250244140625,577.9500122070312,491.6883239746094,3022168
2019-11-05,578.0499877929688,580.2999877929688,571.6749877929688,579.3499755859375,492.8792419433594,2878100
2019-11-06,580.0,580.0250244140625,570.5999755859375,574.1749877929688,488.4767150878906,4576658
2019-11-07,574.5,577.0999755859375,568.0499877929688,574.2249755859375,488.5192565917969,2538638
2019-11-08,574.1749877929688,582.2000122070312,573.0499877929688,575.0499877929688,489.2210693359375,4026580
2019-11-11,575.0,576.8499755859375,565.0999755859375,572.9749755859375,487.455810546875,1906640
2019-11-13,575.0,578.0499877929688,567.3499755859375,569.2999877929688,484.329345703125,3378350
2019-11-14,570.75,578.7000122070312,567.5499877929688,573.9000244140625,488.2427673339844,2540924
2019-11-15,575.4749755859375,579.9000244140625,570.0,571.1500244140625,485.9032897949219,3061712
2019-11-18,574.0,574.8499755859375,569.4000244140625,570.5499877929688,485.3927917480469,2484314
2019-11-19,569.5,571.75,564.3250122070312,567.3250122070312,482.6491394042969,2365020
2019-11-20,567.5,568.8499755859375,562.75,566.4000244140625,481.8622741699219,2225036
2019-11-21,569.2999877929688,574.25,565.7750244140625,568.2999877929688,483.47869873046875,3876184
2019-11-22,565.2249755859375,567.4749755859375,554.4749755859375,557.375,474.1842346191406,2597928
2019-11-25,558.5,563.0499877929688,553.0250244140625,562.375,478.43798828125,1693202
2019-11-26,563.25,567.25,549.2249755859375,554.0250244140625,471.33416748046875,6459924
2019-11-27,554.5,567.2000122070312,554.5,564.125,479.9268493652344,3354312
2019-11-28,569.5,571.7000122070312,562.75,566.3250122070312,481.7984313964844,2413116
2019-11-29,568.0,568.4249877929688,562.5499877929688,563.8250122070312,479.6715087890625,2387702
2019-12-02,569.5,569.5,561.75,562.6500244140625,478.6719665527344,2995916
2019-12-03,564.9749755859375,565.5,560.5,562.2750244140625,478.352783203125,3567662
2019-12-04,563.5,565.0,558.2249755859375,562.75,478.7569274902344,5903136
2019-12-05,563.7999877929688,567.6500244140625,557.1500244140625,560.9000244140625,477.18310546875,2683884
2019-12-06,563.9000244140625,567.0499877929688,558.6500244140625,560.2999877929688,476.67266845703125,1659752
2019-12-09,562.5499877929688,563.2000122070312,547.0,552.0499877929688,469.6539306640625,2192234
2019-12-10,552.0499877929688,554.9000244140625,541.7999877929688,544.4500122070312,463.1882629394531,1628853
2019-12-11,545.0,549.9000244140625,539.4500122070312,543.7999877929688,462.6354064941406,2387958
2019-12-12,547.2999877929688,547.7999877929688,535.0499877929688,536.3499755859375,456.2972412109375,2061911
2019-12-13,538.0,545.0,536.7999877929688,543.1500244140625,462.0823974609375,2889796
2019-12-16,546.0,554.9500122070312,545.0499877929688,552.2000122070312,469.78167724609375,4590144
2019-12-17,555.5,559.0,552.5,557.75,474.50323486328125,3852266
2019-12-18,560.0,566.9500122070312,559.0,564.7000122070312,480.4158630371094,4618387
2019-12-19,565.5,574.0,564.75,569.5,484.49945068359375,3465644
2019-12-20,573.5,573.75,565.5,569.9000244140625,484.8398132324219,3135806
2019-12-23,567.5,575.5499877929688,566.5499877929688,570.9500122070312,485.7331237792969,1591463
2019-12-24,572.0,572.6500244140625,559.2999877929688,560.5499877929688,476.8853454589844,2354963
2019-12-26,561.6500244140625,565.0,559.5499877929688,560.5,476.84283447265625,1848547
2019-12-27,562.9500122070312,569.0,557.0,567.5499877929688,482.8404846191406,2786795
2019-12-30,567.0,577.5,564.25,569.2999877929688,484.329345703125,1800754
2019-12-31,569.0999755859375,571.5,565.0499877929688,568.0999755859375,483.30841064453125,1838808
2020-01-01,569.4000244140625,572.9000244140625,566.8499755859375,571.9500122070312,486.58380126953125,918373
2020-01-02,572.5499877929688,575.0,570.5,573.5499877929688,487.9449157714844,1075642
2020-01-03,574.0,588.5,572.8499755859375,585.0499877929688,497.72869873046875,3269446
2020-01-06,585.0,592.2000122070312,579.4500122070312,582.0,495.1338195800781,3589985
2020-01-07,582.0,587.75,579.0499877929688,584.25,497.0479736328125,3179728
2020-01-08,583.0,593.0,578.0,585.75,498.3240051269531,3593096
