Date,Open,High,Low,Close,Adj Close,Volume
2019-07-29,564.0,565.0,552.1500244140625,553.1500244140625,524.19140625,2984154
2019-07-30,551.7999877929688,561.2999877929688,547.5499877929688,548.75,520.0216674804688,3186153
2019-07-31,546.5999755859375,553.7999877929688,541.75,550.0,521.2062377929688,2986522
2019-08-01,546.0,551.7999877929688,539.2999877929688,548.5499877929688,519.8321533203125,2737518
2019-08-02,544.9000244140625,563.8499755859375,542.1500244140625,556.4500122070312,527.3184814453125,5848740
2019-08-05,550.4500122070312,554.25,542.3499755859375,545.4500122070312,516.8944702148438,3152495
2019-08-06,543.0,552.25,543.0,549.4500122070312,520.68505859375,2811436
2019-08-07,551.5,551.5,515.0,518.2999877929688,491.1658020019531,8411409
2019-08-08,518.5,541.5,516.3499755859375,539.5499877929688,511.3033447265625,5648169
2019-08-09,540.9000244140625,548.2999877929688,530.0,545.5499877929688,516.9891967773438,4313483
2019-08-13,545.0,545.0,510.25,512.4000244140625,485.5747375488281,3618940
2019-08-14,515.9000244140625,525.8499755859375,502.54998779296875,523.5499877929688,496.1409606933594,4641413
2019-08-16,524.7000122070312,531.9000244140625,515.5499877929688,527.8499755859375,500.2158508300781,3120580
2019-08-19,527.0,535.75,518.0,520.5499877929688,493.2980041503906,2998027
2019-08-20,522.9000244140625,535.0,517.5,527.7999877929688,500.16845703125,3175896
2019-08-21,528.2999877929688,535.5999755859375,518.0999755859375,520.9000244140625,493.6297302246094,2709407
2019-08-22,521.5499877929688,523.75,509.8500061035156,511.79998779296875,485.006103515625,2516270
2019-08-23,511.0,536.2999877929688,509.25,533.25,505.33319091796875,2807785
2019-08-26,552.7000122070312,552.7000122070312,528.9000244140625,544.2999877929688,515.8046875,4036331
2019-08-27,547.0,559.0,544.5,554.0499877929688,525.044189453125,4144339
2019-08-28,556.7000122070312,559.9000244140625,534.75,539.7000122070312,511.44549560546875,3322911
2019-08-29,536.0,544.2000122070312,524.25,528.0,500.35797119140625,4399017
2019-08-30,530.5999755859375,532.9000244140625,519.0499877929688,528.7999877929688,501.1160583496094,2929342
2019-09-03,518.6500244140625,521.9000244140625,513.0,515.4500122070312,488.46502685546875,3379359
2019-09-04,516.0,519.75,503.1499938964844,505.70001220703125,479.2254943847656,3431149
2019-09-05,506.8500061035156,519.5,506.70001220703125,517.0,489.933837890625,2329699
2019-09-06,519.4500122070312,531.0,514.5999755859375,529.5,501.7795104980469,2670087
2019-09-09,523.6500244140625,536.75,522.0,532.5499877929688,504.6697998046875,3061953
2019-09-11,533.2000122070312,548.25,533.2000122070312,545.75,517.1787109375,3224627
2019-09-12,546.0999755859375,551.9500122070312,540.25,543.5999755859375,515.1412963867188,3726538
2019-09-13,542.0,552.7999877929688,541.5,551.25,522.3907470703125,4358612
2019-09-16,545.0,550.5,535.6500244140625,536.9500122070312,508.83935546875,2441611
